Column1,Numeric_Labels
केन्द्र,0
सञ्चाल,0
मा,0
आउँनेछ,0
।,0
एकैछिन,0
मा,0
एक,0
जना,0
मान्छे,0
हामी,0
नजिकै,0
आइपुगे,0
।,0
सावित्री,1
श्रेष्ठ,2
एक,0
दिवसीय,0
सिरिज,0
अन्तर्गत,0
नेपाल,3
ले,0
पहिलो,0
खेल,0
मा,0
तीन,0
विकेट,0
को,0
पराजय,0
बेहोरे,0
पनि,0
दोस्रो,0
खेल,0
मा,0
सानदार,0
खेल,0
खेल्दै,0
१४५,0
रन,0
को,0
जित,0
हासिल,0
गरी,0
सिरिज,0
बराबरी,0
गरे,0
को,0
थियो,0
।,0
श्रम,0
रोजगार,0
तथा,0
सामाजिक,0
सुरक्षा,0
मन्त्री,0
गोकर्ण,1
विष्ट,2
र,0
नेपालका,0
लागि,0
जापानी,0
राजदुत,0
मासिमची,1
साइगो,2
बीचको,0
भेट,0
मा,0
नेपाली,0
कामदार,0
लाइ,0
जापन,5
ले,0
लिने,0
बारे,0
कुराकानी,0
भएको,0
थियो,0
।,0
सर्वोच्च,3
अदालत,4
बाट,0
जमानत,0
मा,0
थुनामुक्त,0
भए,0
पछि,0
एक,0
साता,0
अघि,0
गुरुङ,0
ले,0
सभामुख,0
को,0
कार्यालय,0
मा,0
निवेदन,0
दिए,0
को,0
गण्डकी,3
प्रदेश,4
का,0
सभामुख,0
नेत्रनाथ,1
अधिकारी,2
ले,0
बताए,0
।,0
विपक्षी,0
विरोध,0
को,0
प्रतिवाद,0
नभएको,0
मा,0
प्रधानमन्त्री,0
रुष्ट,0
थिए,0
।,0
दीपेन्द्र,1
सिंह,2
ऐरी,2
एक,0
वर्ष,0
को,0
उक्त,0
सम्झौता,0
मुलतः,0
प्रथमिक,0
तह,0
को,0
क्रिकेट,0
विकास,0
मा,0
केन्द्रित,0
रही,0
देश,0
को,0
क्रिकेट,0
विकास,0
र,0
प्रचार,0
मा,0
योगदान,0
गरिने,0
जावलाखेल,3
ग्रुप,4
अफ,4
इण्डस्ट्रिज,4
ले,0
जनाए,0
को,0
छ,0
।,0
सरकार,0
डाक्टर,0
केसी,1
का,0
माग,0
पूरा,0
नगरी,0
कुबुद्धि,0
मा,0
लागे,0
को,0
चिकित्सक,0
संघ,0
को,0
आरोप,0
छ,0
।,0
यो,0
मेला,0
मा,0
आउने,0
अधिकांश,0
युवा,0
ले,0
एक,0
पटक,0
यो,0
ढुङ्गो,0
उठाउने,0
र,0
काँध,0
मा,0
बोकेर,0
मन्दिर,0
परिक्रमा,0
को,0
प्रयास,0
गर्छन्,0
।,0
कम्पनी,0
ले,0
२०७४,0
/,0
७५,0
मा,0
भ्वाइस,0
सेवा,0
मा,0
बजार,0
हिस्सा,0
५०,0
.,0
९,0
प्रतिशत,0
र,0
ब्रोडब्याण्ड,0
डाटा,0
सेवा,0
मा,0
बजार,0
हिस्सा,0
४३,0
.,0
६,0
प्रतिशत,0
पुर्याए,0
को,0
छ,0
।,0
‘,0
सायद,0
पहि,0
ले,0
पहि,0
ले,0
कुनै,0
पनि,0
युवती,0
ले,0
आफ्नो,0
हुनेवाला,0
श्रीमान,0
कत्ति,0
को,0
बलियो,0
छ,0
भनेर,0
जाँच्न,0
पाउने,0
यो,0
उत्तम,0
अवसर,0
पनि,0
हुन्थ्यो,0
होला,0
",",0
’,0
स्थानीय,0
रवि,1
भण्डारी,2
ले,0
भने,0
",",0
‘,0
यो,0
त्यही,0
परम्परा,0
को,0
निरन्तरत,0
मा,0
मात्रै,0
हो,0
।,0
चीन,5
को,0
विश्व,0
प्रसिद्ध,0
टेलिकम,0
कम्पनी,0
हुवावे,3
ले,0
पोल्याण्ड,5
मा,0
जासुसी,0
आरोप,0
मा,0
पक्राउ,0
परेका,0
वाङ,1
वेजिङ,2
लाई,0
कम्पनी,0
को,0
कर्मचारी,0
बाट,0
बर्खास्त,0
गरे,0
को,0
चीन,5
को,0
राज्य,0
सञ्चालित,0
पत्रिका,0
ले,0
जनाए,0
को,0
छ,0
।,0
महानगरीय,3
प्रहरी,4
परिसर,4
",",4
काठमाडौं,4
ले,0
मंगलबार,0
पत्रकार,0
सम्मेलन,0
गरी,0
पक्राउ,0
परेका,0
हरू,0
काभ्रे,5
साखु,5
घर,0
भई,0
हाल,0
कालिमाटी,5
बस्ने,0
२५,0
वर्षीय,0
भरत,1
तामाङ,2
",",0
काभ्रे,5
मंगलटार,5
घर,0
भई,0
हाल,0
काठमाडौं,5
न्यूरोड,5
बस्ने,0
३७,0
वर्षीय,0
दिपु,1
शाह,2
",",0
भक्तपुर,5
बोडे,5
का,0
३६,0
वर्षीय,0
मनुराज,1
न्यौपाने,2
",",0
मोरङ,5
पट्यारी,5
घर,0
भई,0
हाल,0
भक्तपुर,5
बालकोट,5
बस्ने,0
२४,0
वर्षीय,0
पुजन,1
राई,2
",",0
काभ्रे,5
कोशीपारी,5
घर,0
भई,0
हाल,0
काठमाडौं,5
सानो,5
भर्‍याङ,6
बस्ने,0
३५,0
वर्षीय,0
गणेश,1
तामाङ,2
",",0
काठमाडौं,5
बाफल,5
का,0
२०,0
वर्षीय,0
बिकल,1
शाही,2
र,0
काठमाडौं,5
बाफल,5
कै,0
२६,0
वर्षीय,0
राजेश,1
तामाङ,2
लाई,0
सार्वजनिक,0
गरे,0
को,0
हो,0
।,0
कृष्णकुमारी,1
ले,0
राम्रा,0
दिन,0
हरू,0
पनि,0
थुप्रै,0
देखे,0
की,0
छन्,0
।,0
प्रशन्ना,1
र,0
आनन्द,1
को,0
स्वर,0
मा,0
',0
फूल,0
मा,0
देख्छु,0
तिमी,0
नै,0
',0
सार्वजनिक,0
बीना,1
भन्दा,0
अगाडिका,0
प्रकाश,1
का,0
श्रीमती,0
सिर्जना,1
त्रिपाठी,2
का,0
छोरा,0
प्रसिद्ध,1
पनि,0
खुमलटार,5
मै,0
बस्छन्,0
।,0
विद्यालय,0
को,0
भवन,0
शिलान्यासका,0
लागि,0
सुर्खेत,5
को,0
पश्चिम,0
पुगे,0
को,0
मुख्यमन्त्री,0
शाही,1
ले,0
पश्चिमका,0
बराहताल,3
गाउँपालिका,4
",",0
चौकुने,3
गाउँपालिका,4
र,0
पञ्चपुरी,3
नगरपालिका,4
का,0
नागरिक,0
हरूले,0
सडक,0
को,0
स्तरोन्नति,0
र,0
केन्द्रीय,0
विद्युत,0
प्रसारण,0
लाइन,0
को,0
लागि,0
मागपत्र,0
बुझाएका,0
थिए,0
।,0
दुई,0
वर्ष,0
मा,0
बैंक,0
को,0
निश्क्रिय,0
कर्जा,0
०,0
.,0
७२,0
प्रतिशत,0
बाट,0
घटेर,0
०,0
.,0
३०,0
मा,0
झरे,0
को,0
छ,0
।,0
धनगढी,3
क्रिकेट,4
एकेडेमी,4
ले,0
बुधबार,0
एक,0
प्रेस,0
बिज्ञप्ति,0
जारि,0
गर्दै,0
प्रतियोगिता,0
लाई,0
आईसीसी,3
ले,0
मान्यता,0
दिए,0
को,0
जान,0
कारी,0
दिए,0
को,0
हो,0
।,0
नेपाल,3
अमेरिका,4
पत्रकार,4
संघ,4
(,4
नेजा,4
),4
ले,0
भर्जिनिया,5
को,0
मनासस,5
शहर,6
मा,0
एक,0
सामुदायिक,0
अन्तरक्रिया,0
कार्यक्रम,0
सम्पन्न,0
गरे,0
को,0
छ,0
।,0
बाँसबारी,3
न्युरो,4
अस्पताल,4
को,0
ओपिडि,0
मा,0
खुट्टा,0
सम्म,0
जानेगरी,0
ढाड,0
दुख्ने,0
समस्या,0
ले,0
पिरोलिएका,0
धेरै,0
विरामी,0
आउँछन्,0
।,0
त्रिभुवन,3
विश्वविद्यालय,4
को,0
चिकित्साशास्त्र,0
अध्ययन,0
संस्थान,0
मा,0
सुधार,0
",",0
मेडिकल,0
कलेज,0
मा,0
सिट,0
निर्धारण,0
र,0
चर्,0
को,0
शुल्क,0
मा,0
सी,0
मा,0
",",0
नि:शुल्क,0
उच्च,0
अध्ययन,0
",",0
विदेश,0
पढ्नु,0
अघि,0
परीक्षा,0
",",0
चिकित्सा,0
शिक्षा,0
नीति,0
र,0
ऐन,0
को,0
प्रारूप,0
तयार,0
गर्न,0
केसी,1
को,0
मुख्य,0
योगदान,0
रहे,0
को,0
उनी,0
हरूले,0
उल्लेख,0
गरेका,0
छन्,0
।,0
त्यही,0
सीतामहल,0
मा,0
ग्यालरी,0
तयार,0
पार्न,0
सकिने,0
सुझाव,0
मै,0
ले,0
दिए,0
को,0
थिएँ,0
।,0
प्रहरी,0
र,0
प्रशासन,0
ले,0
पनि,0
सुरक्षा,0
दिन,0
सक्दैन,0
।,0
जस,0
मा,0
धनगढी,3
स्टार्स,4
",",0
सीवाईसी,3
अत्तरिया,4
",",0
काठमाडौँ,3
गोल्डेन्स,4
",",0
रुपन्देही,3
च्यालेन्जर्स,4
",",0
बिराटनगर,3
किङ्ग्स,4
र,0
महेन्द्रनगर,3
युनाईटेड,4
रहेका,0
छन्,0
।,0
समाजका,0
उपाध्यक्ष,0
बिष्णु,1
सारू,2
मगर,2
ले,0
स्वागत,0
मन्तब्य,0
दिँदै,0
मगर,0
जाति,0
र,0
माघे,0
संक्रान्ति,0
को,0
बारेमा,0
प्रकाश,0
पारेका,0
थिए,0
।,0
यही,0
माघ,0
८,0
देखि,0
११,0
गते,0
सम्म,0
हुने,0
उक्त,0
वार्षिक,0
बैठकका,0
दुई,0
सत्र,0
लाई,0
प्रधानमन्त्री,0
ले,0
सम्बोधन,0
गर्ने,0
कार्यक्रम,0
रहे,0
को,0
परराष्ट्र,3
मन्त्रालय,4
ले,0
जनाए,0
को,0
छ,0
।,0
गुरु,0
को,0
कुर्सी,0
मा,0
बसेर,0
एकोहोरो,0
बोल्ने,0
तर,0
नसुन्ने,0
जुन,0
प्रवृत्ति,0
प्रधानमन्त्री,0
ओली,1
मा,0
बढे,0
को,0
छ,0
",",0
त्यस,0
मा,0
उन,0
ले,0
लगाम,0
लगाउनु,0
जरुरी,0
छ,0
।,0
मार्जिन,0
लोन,0
को,0
अधिकतम,0
५०,0
%,0
सम्म,0
हुन,0
सक्छ,0
।,0
२,0
.,0
२०७०,0
साल,0
को,0
निर्वाचन,0
सम्म,0
खास,0
नेता,0
हरू,0
एक,0
भन्दा,0
बढी,0
ठाँउ,0
बाट,0
उठ्ने,0
प्रचलन,0
थियो,0
।,0
हामी,0
कहाँ,0
तालपत्र,0
मा,0
लेखिए,0
को,0
वाल्मिकी,1
रामायण,0
रहेछ,0
।,0
दोलखा,5
वासी,0
र,0
आम,0
सर्वसाधारण,0
लाई,0
क्रमशः,0
१०,0
र,0
१५,0
प्रतिशत,0
शेयर,0
बिक्री,0
गरे,0
को,0
हो,0
।,0
अन्तत:,0
बिहीबार,0
उन,0
को,0
लामो,0
प्रतीक्षा,0
ले,0
मूर्तरूप,0
लियो,0
।,0
सिनेमा,0
लाई,0
विकाश,1
बहल,2
ले,0
निर्देशन,0
गरेका,0
हुन्,0
।,0
यस,0
वर्ष,0
सबै,0
भन्दा,0
बढी,0
श्रीलंका,5
का,0
पर्यटक,0
आएका,0
छन्,0
।,0
“,0
यातायात,0
",",0
कृषि,0
",",0
ऊर्जा,0
",",0
भौतिक,0
पूर्वाधार,0
लगायत,0
विकासका,0
क्षेत्र,0
मा,0
भारत,0
को,0
सहयोग,0
छ,0
",",0
प्रधानमन्त्री,0
केपी,1
शर्मा,2
ओली,2
र,0
भारतीय,0
समकक्षी,0
नरेन्द्र,1
मोदी,2
बीचको,0
हार्दिकता,0
ले,0
दुई,0
देश,0
बीच,0
सम्बन्ध,0
अझ,0
गहिरो,0
भएको,0
छ,0
",",0
इतिहास,0
मै,0
राम्रो,0
सम्बन्ध,0
अहि,0
ले,0
स्थापित,0
भएको,0
छ,0
”,0
",",0
उन,0
ले,0
भने,0
।,0
नेपाल,5
सम्पदा,0
